id,order_id,shipping_date,tracking_number,carrier,status
353,822,"2024-11-13 14:50:44",TRK-80712022-AxnZ,DHL,in_transit
354,826,"2025-04-14 10:41:24",TRK-26830312-btmf,USPS,delivered
355,827,"2024-08-06 23:16:26",TRK-64971181-tqqM,DHL,in_transit
356,828,"2025-02-27 03:15:29",TRK-35779371-LOZB,DHL,in_transit
357,829,"2024-11-09 06:20:04",TRK-18414201-bzmL,FedEx,in_transit
358,831,"2025-01-20 21:30:59",TRK-98880298-MTMm,UPS,in_transit
359,845,"2024-12-15 07:16:24",TRK-30079711-UkjW,FedEx,in_transit
360,847,"2025-05-05 11:06:53",TRK-40280171-Dntb,DHL,in_transit
361,848,"2024-10-08 19:14:26",TRK-96875970-BTop,UPS,delivered
362,850,"2024-08-28 07:00:12",TRK-48380897-nBOj,UPS,in_transit
363,852,"2024-09-06 23:59:02",TRK-83905849-tQVS,UPS,in_transit
364,853,"2024-08-24 10:07:44",TRK-11465519-XLxY,UPS,in_transit
365,855,"2024-11-21 11:32:39",TRK-81649534-gjFp,UPS,in_transit
366,858,"2024-12-17 11:22:24",TRK-60229684-vTvT,UPS,in_transit
367,859,"2024-12-28 05:31:53",TRK-48700351-OpmN,UPS,delivered
368,861,"2025-01-22 06:45:18",TRK-80983841-IzVX,FedEx,in_transit
369,862,"2024-11-02 02:49:05",TRK-74772971-bLfg,DHL,in_transit
370,864,"2024-08-13 11:32:08",TRK-89487517-yATu,FedEx,delivered
371,865,"2025-04-14 03:30:17",TRK-85860955-gOSU,USPS,delivered
372,867,"2024-11-06 15:06:50",TRK-90825324-pKuS,FedEx,delivered
373,868,"2024-08-08 03:19:46",TRK-06025695-kfYt,DHL,in_transit
374,871,"2024-05-28 05:26:21",TRK-48871375-gAGy,UPS,delivered
375,875,"2024-06-21 21:49:42",TRK-31098213-hGWD,UPS,delivered
376,877,"2025-02-15 00:27:16",TRK-13203855-MIll,USPS,in_transit
377,881,"2025-01-09 21:56:37",TRK-79942463-nVHx,FedEx,delivered
378,882,"2024-12-01 09:09:45",TRK-79146347-XbHF,DHL,delivered
379,883,"2025-03-02 09:37:47",TRK-45308780-vMJc,DHL,delivered
380,887,"2025-02-22 22:27:47",TRK-26467863-TcAC,FedEx,delivered
381,888,"2024-08-16 09:30:17",TRK-23056599-gAIt,FedEx,in_transit
382,892,"2024-05-09 02:30:40",TRK-05955282-kArO,FedEx,delivered
383,893,"2024-08-28 03:23:48",TRK-56334835-ZGEG,USPS,delivered
384,894,"2024-07-21 15:13:42",TRK-48106643-WTbR,USPS,delivered
385,896,"2024-06-20 01:42:04",TRK-32341323-moIm,UPS,delivered
386,897,"2025-02-14 02:20:19",TRK-39198483-lUMs,UPS,delivered
387,899,"2024-11-30 00:17:26",TRK-41299465-cOJS,FedEx,in_transit
388,900,"2024-06-03 23:32:38",TRK-82528776-Sdkh,UPS,in_transit
389,904,"2025-02-20 04:39:22",TRK-03670061-RrpZ,DHL,delivered
390,905,"2025-01-13 02:42:33",TRK-70665934-NQCL,DHL,in_transit
391,913,"2024-11-04 13:27:01",TRK-60903638-NCwJ,UPS,delivered
392,916,"2024-08-07 14:17:43",TRK-55543904-cPzp,UPS,in_transit
393,917,"2024-06-21 06:31:53",TRK-98662004-PbUd,DHL,delivered
394,918,"2024-10-12 01:36:35",TRK-47900099-jqFZ,USPS,delivered
395,921,"2025-03-03 18:28:36",TRK-66759430-oDEU,FedEx,in_transit
396,923,"2025-03-30 21:42:27",TRK-31708769-aPYk,DHL,in_transit
397,924,"2024-09-24 17:34:30",TRK-22794431-BPSe,DHL,delivered
398,925,"2024-08-09 01:10:03",TRK-18698289-FuCO,USPS,in_transit
399,926,"2024-06-15 06:13:21",TRK-26496420-vGVc,USPS,in_transit
400,928,"2024-06-28 03:31:47",TRK-59589013-ZCIa,UPS,delivered
401,932,"2024-10-16 20:31:24",TRK-22028898-BLFc,DHL,in_transit
402,936,"2025-02-20 02:32:57",TRK-38701754-BfmJ,USPS,delivered
403,937,"2025-01-27 14:17:18",TRK-69497404-pBYK,FedEx,delivered
404,941,"2024-09-19 07:52:19",TRK-59303066-LzCc,USPS,in_transit
405,945,"2024-07-28 12:10:58",TRK-09741622-LYZD,UPS,in_transit
406,949,"2025-03-25 10:42:31",TRK-13943128-HpJm,FedEx,delivered
407,950,"2024-12-14 01:21:12",TRK-90853532-AKUY,FedEx,in_transit
408,952,"2024-09-24 16:29:48",TRK-47523770-zXwt,USPS,delivered
409,954,"2024-05-17 01:01:16",TRK-25498683-rdvG,UPS,delivered
410,955,"2025-01-27 08:54:56",TRK-39780568-vYTG,UPS,delivered
411,956,"2024-12-15 17:57:19",TRK-54977968-RyLk,DHL,delivered
412,957,"2024-12-12 22:24:35",TRK-46560473-ICKc,FedEx,delivered
413,958,"2025-02-13 17:20:01",TRK-39480505-wrLx,FedEx,delivered
414,960,"2024-08-25 16:20:46",TRK-16026189-pDwI,UPS,delivered
415,965,"2024-10-22 11:10:49",TRK-01700470-mXwi,USPS,delivered
416,967,"2025-03-20 02:26:31",TRK-29194606-agpk,FedEx,delivered
417,968,"2025-03-05 15:47:52",TRK-14998342-aZVk,DHL,delivered
418,969,"2024-12-20 11:53:18",TRK-19775652-yakM,DHL,delivered
419,971,"2024-11-21 21:40:53",TRK-59413017-FuYH,USPS,in_transit
420,978,"2025-02-05 13:12:11",TRK-25455145-mrHc,UPS,delivered
421,979,"2024-05-31 14:36:12",TRK-66407369-daVm,UPS,in_transit
422,981,"2025-03-19 13:28:06",TRK-18492084-kdsS,USPS,in_transit
423,982,"2025-03-08 09:36:06",TRK-21699814-slkv,UPS,delivered
424,987,"2025-03-15 15:03:02",TRK-33447272-BqRO,UPS,delivered
425,988,"2025-02-09 18:33:29",TRK-60453443-vEQa,FedEx,in_transit
426,993,"2024-07-11 13:09:48",TRK-35800508-kjzA,USPS,delivered
427,997,"2024-11-16 01:36:59",TRK-11865391-YAvL,DHL,delivered
428,998,"2025-04-25 12:31:21",TRK-90506359-LzEh,DHL,delivered
429,999,"2024-12-12 01:37:47",TRK-92419583-gETh,USPS,in_transit
430,1003,"2024-06-24 15:43:49",TRK-20143161-dZZJ,USPS,in_transit
431,1004,"2025-02-08 05:49:12",TRK-06041295-ARch,UPS,in_transit
432,1006,"2024-10-20 19:48:54",TRK-10896817-bRmI,DHL,in_transit
433,1017,"2025-04-07 01:03:52",TRK-26947193-jIVz,DHL,in_transit
434,1022,"2024-10-12 01:30:54",TRK-71624411-zZZK,FedEx,in_transit
435,1023,"2024-06-01 00:49:07",TRK-48722670-fhqZ,UPS,in_transit
436,1025,"2025-02-09 21:39:37",TRK-73108825-reKs,DHL,in_transit
437,1028,"2024-10-24 14:08:36",TRK-17038490-nhzL,DHL,delivered
438,1029,"2025-03-01 07:34:08",TRK-61114305-Ujqc,UPS,in_transit
439,1033,"2024-05-21 01:49:16",TRK-03011325-fQFm,DHL,in_transit
440,1035,"2025-01-01 10:03:29",TRK-92064728-kLTm,FedEx,in_transit
441,1040,"2024-06-14 20:01:57",TRK-43464247-gOZk,UPS,delivered
442,1042,"2024-05-28 00:11:58",TRK-45716325-HBbX,DHL,delivered
443,1043,"2024-12-18 05:42:05",TRK-74492241-Nfkj,FedEx,in_transit
444,1044,"2024-06-14 00:17:55",TRK-74111760-CgEi,DHL,delivered
445,1046,"2024-11-21 03:58:22",TRK-94738852-jCNr,FedEx,in_transit
446,1049,"2024-10-17 16:18:07",TRK-13692565-MrMJ,UPS,in_transit
447,1050,"2025-02-27 01:55:41",TRK-86201434-ifYl,DHL,delivered
448,1051,"2024-11-21 09:31:43",TRK-27565501-nAZR,FedEx,delivered
449,1055,"2024-11-20 23:24:43",TRK-34238248-cYtJ,USPS,in_transit
450,1056,"2024-08-18 14:46:31",TRK-22980580-CyOw,UPS,in_transit
451,1061,"2025-01-05 21:44:34",TRK-67114712-BNWi,FedEx,in_transit
452,1062,"2024-10-18 19:30:13",TRK-05773237-JwhH,DHL,in_transit
453,1064,"2024-11-02 01:03:18",TRK-04544506-vCdR,FedEx,in_transit
454,1067,"2024-08-05 03:34:13",TRK-14865040-sluE,FedEx,in_transit
455,1070,"2024-05-06 05:01:52",TRK-31640721-nNBn,UPS,delivered
456,1072,"2024-07-06 08:24:24",TRK-36510264-apfa,UPS,in_transit
457,1075,"2024-10-09 23:40:35",TRK-86151688-ywXb,UPS,in_transit
458,1076,"2024-12-30 19:32:42",TRK-37739477-hiIh,UPS,delivered
459,1078,"2024-07-12 13:42:23",TRK-55113755-MNXq,FedEx,delivered
460,1079,"2025-02-06 08:32:25",TRK-11048821-Rfih,DHL,delivered
461,1080,"2024-10-29 10:48:18",TRK-33283787-UShC,FedEx,delivered
462,1087,"2025-03-25 09:00:17",TRK-04734198-MdgY,FedEx,in_transit
463,1090,"2025-05-02 08:23:26",TRK-33604818-JWjG,DHL,in_transit
464,1093,"2025-02-04 08:39:40",TRK-87703319-IsrR,DHL,delivered
465,1097,"2024-06-14 15:10:51",TRK-87976795-Lbzu,UPS,delivered
466,1098,"2024-08-19 17:09:36",TRK-07668441-JJuX,FedEx,in_transit
467,1099,"2024-12-14 06:02:13",TRK-89029658-tokD,USPS,delivered
468,1100,"2024-08-11 02:49:31",TRK-88076562-nBsi,UPS,in_transit
469,1104,"2025-03-05 09:05:17",TRK-73973129-vWJy,DHL,delivered
470,1109,"2024-07-06 04:47:24",TRK-03353998-yish,USPS,delivered
471,1112,"2024-06-12 03:07:18",TRK-28679313-BFtU,FedEx,delivered
472,1113,"2024-07-18 23:59:49",TRK-88149817-amwJ,FedEx,in_transit
473,1115,"2025-04-12 23:50:12",TRK-82700674-UOXb,DHL,delivered
474,1116,"2024-05-15 23:17:13",TRK-29002264-sXJj,DHL,delivered
475,1124,"2024-11-10 04:51:21",TRK-44470100-bdst,FedEx,delivered
476,1125,"2025-01-22 09:54:01",TRK-02934648-EsGh,USPS,delivered
477,1126,"2024-05-29 21:19:27",TRK-74526031-peFO,DHL,delivered
478,1127,"2024-09-05 17:58:45",TRK-42824571-Tlgd,DHL,delivered
479,1128,"2024-10-15 06:58:31",TRK-53260765-KEiv,USPS,delivered
480,1131,"2024-12-26 10:03:14",TRK-52543001-Svky,FedEx,in_transit
481,1133,"2025-03-17 22:39:30",TRK-41422435-mAAV,DHL,in_transit
482,1136,"2024-08-14 10:46:12",TRK-89550568-SEik,FedEx,in_transit
483,1137,"2025-01-23 17:26:51",TRK-51896822-jEWE,USPS,delivered
484,1138,"2024-08-04 13:18:53",TRK-19763470-Mprc,DHL,delivered
485,1139,"2024-12-04 14:34:42",TRK-76689986-qBjJ,DHL,in_transit
486,1140,"2024-07-10 17:41:37",TRK-53754424-zvBi,DHL,in_transit
487,1143,"2024-12-24 09:50:37",TRK-26948006-wmXx,UPS,in_transit
488,1145,"2024-05-06 23:28:58",TRK-06170808-lVuq,USPS,in_transit
489,1146,"2025-04-29 14:30:21",TRK-93781881-fuhm,FedEx,in_transit
490,1148,"2025-03-14 09:24:58",TRK-58724984-MbvC,USPS,in_transit
491,1150,"2025-03-21 14:27:35",TRK-33403713-kCJR,FedEx,delivered
492,1151,"2025-01-22 16:49:29",TRK-54033637-SSbK,DHL,delivered
493,1153,"2024-10-04 17:29:53",TRK-67890057-tldR,FedEx,in_transit
494,1154,"2025-04-26 10:42:05",TRK-38625012-IYBG,FedEx,delivered
495,1155,"2024-10-10 01:46:19",TRK-04079407-TElU,UPS,in_transit
496,1156,"2024-09-22 15:58:13",TRK-54652642-HmWK,FedEx,delivered
497,1157,"2025-03-06 07:27:04",TRK-60832312-bCQn,DHL,delivered
498,1158,"2025-02-22 23:07:29",TRK-33963270-Fmnq,FedEx,delivered
499,1159,"2024-10-21 04:44:32",TRK-16086532-LFnp,UPS,delivered
500,1161,"2025-05-05 04:38:02",TRK-91013994-wxzt,DHL,delivered
501,1162,"2025-03-13 18:13:44",TRK-94136262-dTaH,UPS,in_transit
502,1164,"2024-09-18 09:37:46",TRK-95974396-ievG,USPS,delivered
503,1168,"2024-06-06 18:27:17",TRK-14490397-XRsg,FedEx,in_transit
504,1170,"2025-02-02 08:26:36",TRK-82378888-OtoB,USPS,in_transit
505,1174,"2025-02-27 23:52:17",TRK-15649081-JOxk,DHL,in_transit
506,1178,"2024-08-05 23:08:40",TRK-09198577-cDmZ,USPS,in_transit
507,1180,"2024-07-14 09:39:47",TRK-77058068-uilz,USPS,in_transit
508,1182,"2025-03-12 05:44:36",TRK-44229487-kwrj,DHL,in_transit
509,1183,"2024-08-03 10:37:30",TRK-78454396-QSDZ,FedEx,in_transit
510,1186,"2024-10-31 00:47:42",TRK-13066248-zsMi,FedEx,delivered
511,1187,"2024-10-31 03:16:29",TRK-86753751-mELE,FedEx,in_transit
512,1188,"2024-12-29 02:34:35",TRK-46744262-kWPD,UPS,delivered
513,1190,"2024-08-04 21:28:42",TRK-13962464-MlIX,DHL,in_transit
514,1192,"2025-03-17 02:11:42",TRK-22415412-JuNG,UPS,delivered
515,1194,"2024-09-29 11:28:34",TRK-48152264-NARo,USPS,in_transit
516,1195,"2025-03-14 12:51:09",TRK-89387230-eJpi,UPS,delivered
517,1197,"2024-10-04 17:49:38",TRK-27992628-sWPI,UPS,delivered
518,1199,"2024-12-29 23:06:31",TRK-47838919-qKXA,DHL,delivered
519,1200,"2024-12-18 00:30:28",TRK-63095906-lhVt,DHL,delivered
520,1202,"2025-01-09 17:24:37",TRK-81211049-SDPH,UPS,in_transit
521,1204,"2025-01-02 16:38:06",TRK-98761245-yiAQ,UPS,delivered
522,1206,"2025-01-31 06:50:01",TRK-86700652-IWuV,USPS,delivered
523,1207,"2024-05-26 02:42:14",TRK-73073902-DBOo,DHL,delivered
524,1211,"2025-01-16 23:32:27",TRK-14613996-jlZy,USPS,delivered
525,1215,"2025-05-04 23:31:50",TRK-23348781-fNqC,FedEx,in_transit
526,1218,"2025-02-09 20:20:41",TRK-99116378-ZjCn,DHL,delivered
527,1219,"2025-01-15 13:24:20",TRK-29937591-YvUh,FedEx,delivered
528,1223,"2025-03-18 07:03:44",TRK-97505293-Zadg,UPS,delivered
529,1224,"2025-01-01 16:38:10",TRK-38139685-pbhI,DHL,delivered
530,1226,"2024-11-15 22:47:19",TRK-16182652-aHrw,USPS,in_transit
531,1228,"2024-09-29 19:09:09",TRK-62076948-iubc,FedEx,delivered
532,1232,"2024-10-16 07:56:37",TRK-33421427-NKvN,UPS,in_transit
533,1234,"2024-08-05 12:12:30",TRK-16486031-XMKy,USPS,in_transit
534,1235,"2025-03-11 11:21:21",TRK-94895965-cFDj,USPS,delivered
535,1237,"2024-11-12 03:58:22",TRK-63707934-vXqo,FedEx,delivered
536,1239,"2024-07-16 19:49:41",TRK-58114093-ZEQP,FedEx,delivered
537,1240,"2024-08-17 17:21:18",TRK-38450164-lbYE,DHL,delivered
538,1243,"2024-10-20 01:35:46",TRK-07865723-qgFi,UPS,delivered
539,1245,"2024-10-07 18:00:45",TRK-53410737-RShh,DHL,delivered
540,1249,"2024-05-08 12:03:14",TRK-30170067-FKZw,FedEx,delivered
541,1251,"2024-06-28 16:36:16",TRK-12159700-AUwQ,UPS,in_transit
542,1253,"2024-07-24 23:55:41",TRK-72918676-nKlw,FedEx,delivered
543,1254,"2024-10-05 02:24:25",TRK-90361671-xRjg,DHL,in_transit
544,1260,"2024-08-11 15:46:59",TRK-15124808-ugDN,UPS,in_transit
545,1263,"2025-01-06 21:54:05",TRK-54532031-wIgW,UPS,delivered
546,1265,"2024-12-18 00:43:41",TRK-40755159-jgYR,FedEx,delivered
547,1272,"2024-11-20 11:54:51",TRK-71808142-dApm,FedEx,in_transit
548,1279,"2025-03-26 21:15:37",TRK-58716746-zBkY,FedEx,delivered
549,1281,"2024-06-24 19:18:46",TRK-76308874-MVJo,FedEx,in_transit
550,1284,"2025-01-12 00:54:24",TRK-39365993-EnCi,FedEx,in_transit
551,1285,"2024-09-13 15:24:57",TRK-23151076-XYIe,DHL,delivered
552,1286,"2025-03-17 17:45:07",TRK-60631346-wwkK,USPS,delivered
553,1288,"2024-07-06 00:14:41",TRK-38775522-TznJ,FedEx,delivered
554,1289,"2025-01-10 18:01:47",TRK-59718590-Hext,FedEx,in_transit
555,1297,"2024-11-08 11:38:38",TRK-36916610-gema,DHL,delivered
556,1298,"2024-06-21 06:45:54",TRK-16996853-TQWA,USPS,delivered
557,1300,"2025-03-30 16:11:34",TRK-55458166-YFNu,USPS,in_transit
558,1302,"2024-10-07 17:49:14",TRK-69665236-RnfH,DHL,in_transit
559,1308,"2025-02-11 23:33:00",TRK-80789616-tSko,USPS,delivered
560,1309,"2024-10-01 03:33:29",TRK-72612438-axGj,USPS,delivered
561,1311,"2024-12-15 06:52:45",TRK-17091502-fFmf,FedEx,in_transit
562,1318,"2024-12-25 01:51:21",TRK-53082259-acnY,FedEx,delivered
563,1324,"2025-04-24 13:33:54",TRK-99261553-CBrb,DHL,delivered
564,1325,"2024-06-16 06:54:27",TRK-43191086-LUHU,DHL,in_transit
565,1328,"2024-09-21 02:20:57",TRK-24840357-VnIu,USPS,in_transit
566,1329,"2025-03-23 09:11:24",TRK-72656021-tmNo,FedEx,delivered
567,1335,"2024-08-06 12:18:25",TRK-51110184-qpsQ,UPS,delivered
568,1336,"2024-08-08 19:39:03",TRK-57612517-DBKH,DHL,in_transit
569,1340,"2024-12-29 14:47:04",TRK-86552796-LbFD,USPS,delivered
570,1344,"2025-02-03 10:23:56",TRK-35679776-pyIR,UPS,in_transit
571,1346,"2024-10-27 05:09:16",TRK-68442715-ypOr,UPS,in_transit
572,1349,"2025-05-06 23:48:01",TRK-27901394-qDGF,FedEx,in_transit
573,1350,"2025-02-09 16:12:39",TRK-14433155-ouxQ,UPS,delivered
574,1353,"2025-02-14 15:34:40",TRK-18939029-NUBC,DHL,in_transit
575,1354,"2025-02-17 20:09:44",TRK-18059046-gpOz,UPS,delivered
576,1355,"2025-03-22 20:00:37",TRK-64854912-dabO,UPS,delivered
577,1358,"2024-12-13 17:23:59",TRK-93445371-RbbG,USPS,in_transit
578,1360,"2025-04-27 18:36:50",TRK-97595557-IXoi,DHL,in_transit
579,1362,"2024-06-02 00:15:54",TRK-92979242-FxhC,FedEx,delivered
580,1363,"2025-03-18 03:09:20",TRK-88699856-Rmuf,UPS,delivered
581,1366,"2025-02-17 19:54:36",TRK-84839776-ledu,UPS,in_transit
582,1370,"2024-12-30 17:04:39",TRK-65087734-YEey,DHL,in_transit
583,1375,"2024-06-18 03:17:45",TRK-02627566-gpJE,FedEx,delivered
584,1377,"2025-01-31 00:21:37",TRK-39773966-lWsH,FedEx,delivered
585,1378,"2025-01-11 16:59:21",TRK-09339302-Temx,UPS,delivered
586,1381,"2025-01-31 16:52:13",TRK-27404578-wqHR,USPS,in_transit
587,1382,"2024-07-29 19:53:51",TRK-49666967-DNiO,UPS,delivered
588,1384,"2024-12-08 01:37:30",TRK-22177102-eVfX,UPS,delivered
589,1390,"2024-06-05 21:02:50",TRK-71574999-dWbJ,UPS,delivered
590,1391,"2025-03-19 03:32:33",TRK-04320954-Dhqr,USPS,in_transit
591,1393,"2024-11-10 15:47:15",TRK-24090744-MmfP,USPS,delivered
592,1394,"2024-12-13 04:42:31",TRK-28431252-hwMG,USPS,delivered
593,1395,"2024-10-19 13:41:42",TRK-25594239-rCbp,FedEx,in_transit
594,1397,"2025-04-01 06:31:23",TRK-10105962-wuIA,FedEx,in_transit
595,1398,"2024-10-17 00:52:26",TRK-26567130-vXfh,FedEx,delivered
596,1402,"2024-09-04 02:13:06",TRK-80947844-ZsTm,FedEx,delivered
597,1409,"2025-01-30 06:34:11",TRK-70141230-Cswl,USPS,delivered
598,1410,"2025-01-30 01:12:34",TRK-78878014-rtne,UPS,in_transit
599,1411,"2025-04-29 02:11:50",TRK-41274557-Vphr,UPS,in_transit
600,1412,"2024-12-18 10:49:57",TRK-44972249-TxhZ,DHL,delivered
601,1415,"2025-01-18 00:43:04",TRK-01689271-ZkAk,DHL,delivered
602,1417,"2024-10-18 20:49:03",TRK-65852079-uInc,USPS,delivered
603,1427,"2024-06-26 00:06:48",TRK-92683499-ueWv,DHL,delivered
604,1428,"2024-05-23 13:41:31",TRK-40945108-iKfH,USPS,delivered
605,1435,"2024-12-07 17:24:23",TRK-95758985-VMVt,USPS,in_transit
606,1436,"2024-12-21 21:22:48",TRK-41121791-TSWv,USPS,in_transit
607,1437,"2025-01-12 22:01:23",TRK-85352761-vPQv,DHL,delivered
608,1440,"2025-01-19 10:44:53",TRK-97578217-sIkK,FedEx,in_transit
609,1441,"2024-10-08 16:25:33",TRK-17684299-XzlL,FedEx,delivered
610,1442,"2024-05-23 23:45:06",TRK-43831679-Nesk,DHL,delivered
611,1450,"2025-02-02 22:02:38",TRK-55818455-vmnh,USPS,delivered
612,1451,"2025-01-11 09:25:20",TRK-43569518-unqA,UPS,in_transit
613,1452,"2024-09-12 13:23:59",TRK-58134805-dLhx,DHL,in_transit
614,1458,"2024-11-12 07:02:54",TRK-38078504-aTUB,USPS,delivered
615,1459,"2024-09-23 04:57:34",TRK-80089497-tiVC,DHL,delivered
616,1466,"2024-08-28 11:47:59",TRK-84515925-xjlG,DHL,delivered
617,1468,"2025-02-16 09:13:24",TRK-57204365-LBBw,USPS,delivered
618,1472,"2024-06-25 09:41:28",TRK-88610845-yOMX,USPS,delivered
619,1474,"2025-02-27 10:49:40",TRK-61358769-tyeD,UPS,delivered
620,1475,"2024-07-05 06:39:55",TRK-65527535-dNNB,DHL,in_transit
621,1481,"2025-04-23 22:16:24",TRK-55763138-tBMN,FedEx,delivered
622,1482,"2025-02-16 14:25:03",TRK-26924291-rUEZ,DHL,in_transit
623,1483,"2024-07-31 07:09:51",TRK-86270089-VVJx,USPS,delivered
624,1490,"2025-01-30 19:07:59",TRK-90457131-Cbsg,UPS,in_transit
625,1491,"2024-10-12 19:55:26",TRK-06296453-cvyV,UPS,delivered
626,1492,"2024-06-24 14:58:36",TRK-17842467-LRgA,USPS,delivered
627,1495,"2024-07-02 14:31:25",TRK-38943372-QFnJ,UPS,delivered
628,1498,"2024-06-23 12:57:10",TRK-89977332-oWOs,DHL,delivered
629,1502,"2024-10-04 07:32:59",TRK-54220141-CMcl,DHL,in_transit
630,1506,"2024-07-01 21:45:39",TRK-87069084-hsHp,FedEx,delivered
631,1514,"2025-04-14 11:35:08",TRK-26329524-abxp,UPS,delivered
632,1516,"2024-09-02 07:04:29",TRK-01552326-qXOt,DHL,in_transit
633,1520,"2024-11-05 06:00:34",TRK-64713522-pKXE,FedEx,delivered
634,1522,"2025-03-05 15:35:45",TRK-22787905-eqLL,FedEx,delivered
635,1528,"2025-04-12 02:55:22",TRK-95062469-rScj,USPS,delivered
636,1531,"2025-04-24 23:54:07",TRK-27426227-jvix,USPS,delivered
637,1532,"2024-06-20 10:44:12",TRK-18970376-cYVk,DHL,delivered
638,1537,"2024-09-18 21:02:56",TRK-89335025-rEZH,UPS,in_transit
639,1543,"2024-05-25 09:43:16",TRK-37599493-jvZv,FedEx,delivered
640,1544,"2024-11-07 18:18:57",TRK-79695756-gZUg,UPS,delivered
641,1545,"2025-04-25 04:31:52",TRK-29677815-SAbu,FedEx,delivered
642,1546,"2024-07-07 11:56:37",TRK-70901380-Pqpr,UPS,in_transit
643,1547,"2024-08-10 00:43:15",TRK-95308436-WLMH,DHL,in_transit
644,1548,"2024-08-29 01:44:25",TRK-76000096-fbHX,FedEx,delivered
645,1549,"2025-03-14 11:52:24",TRK-63915538-aMEr,UPS,in_transit
646,1550,"2025-01-11 07:58:06",TRK-00711096-PRYf,USPS,in_transit
647,1553,"2024-05-24 17:45:36",TRK-49929219-yXOO,UPS,delivered
648,1554,"2024-09-17 10:13:41",TRK-45558941-SkYc,USPS,in_transit
649,1555,"2024-12-29 08:45:10",TRK-40399611-BQhD,UPS,delivered
650,1556,"2024-10-26 08:47:02",TRK-80027556-vODI,USPS,delivered
651,1561,"2024-07-25 00:51:08",TRK-12583966-VNKj,UPS,delivered
652,1562,"2024-09-28 14:45:34",TRK-43779358-HHMB,UPS,in_transit
653,1564,"2025-02-03 20:53:30",TRK-11524973-LxWG,UPS,delivered
654,1565,"2024-09-12 19:14:57",TRK-62177090-Qobe,USPS,delivered
655,1571,"2024-12-06 03:46:13",TRK-13480055-ZloT,FedEx,in_transit
656,1576,"2024-09-22 12:29:41",TRK-26055505-BntI,USPS,delivered
657,1577,"2025-02-19 22:45:08",TRK-31245622-XMiP,DHL,delivered
658,1582,"2024-08-14 18:42:35",TRK-34961485-Qagb,USPS,in_transit
659,1583,"2024-11-20 19:58:10",TRK-69814474-axbh,USPS,delivered
660,1586,"2025-01-08 17:14:00",TRK-90548075-LlxB,USPS,in_transit
661,1591,"2025-04-08 23:15:55",TRK-29991034-zVEL,UPS,in_transit
662,1592,"2024-05-20 12:49:26",TRK-14432135-mrAn,DHL,in_transit
663,1594,"2024-11-06 14:27:24",TRK-80859428-zTjS,FedEx,in_transit
664,1595,"2024-05-10 02:38:01",TRK-60119434-uuPM,DHL,in_transit
665,1596,"2024-11-04 08:37:15",TRK-47462167-gvVC,UPS,in_transit
666,1598,"2024-07-09 05:07:53",TRK-97263859-kJzG,FedEx,delivered
667,1606,"2024-05-26 08:13:00",TRK-31618170-ImrJ,FedEx,in_transit
668,1607,"2024-05-15 20:18:37",TRK-17352313-bNsG,USPS,delivered
669,1608,"2024-12-09 05:02:00",TRK-54277394-mPwD,USPS,in_transit
670,1609,"2024-11-17 06:50:13",TRK-90644568-WqWy,DHL,in_transit
671,1610,"2025-02-11 05:07:49",TRK-15226365-aNiK,UPS,in_transit
672,1611,"2024-11-25 17:53:21",TRK-60511332-ISSY,FedEx,in_transit
673,1613,"2024-11-27 18:26:42",TRK-34837824-lmlp,UPS,in_transit
674,1614,"2024-05-14 18:57:38",TRK-82224526-lRMT,USPS,in_transit
675,1616,"2024-12-07 22:48:09",TRK-18882224-OqYn,FedEx,in_transit
676,1618,"2025-02-04 18:14:37",TRK-27079405-bnmV,DHL,delivered
677,1619,"2024-10-10 00:06:11",TRK-52446977-buBs,FedEx,in_transit
678,1620,"2024-09-30 02:25:21",TRK-03514484-skBb,USPS,delivered
679,1622,"2025-01-18 10:39:55",TRK-32376785-IoeO,DHL,delivered
680,1623,"2025-03-29 02:25:05",TRK-61742755-NfzT,USPS,delivered
681,1626,"2025-04-30 08:03:04",TRK-50640096-CZUv,DHL,delivered
682,1629,"2024-11-27 17:46:09",TRK-90548108-RPFj,DHL,in_transit
683,1630,"2024-09-22 12:11:27",TRK-57095347-jFgL,UPS,in_transit
684,1636,"2024-12-20 21:19:05",TRK-15316070-rbGn,DHL,in_transit
685,1640,"2024-05-15 13:25:50",TRK-86997860-smPh,UPS,delivered
686,1643,"2025-01-15 11:22:16",TRK-64134360-wuNj,FedEx,delivered
687,1649,"2024-10-25 04:37:50",TRK-45798101-PCaO,USPS,in_transit
688,1655,"2025-02-19 08:02:12",TRK-72001623-YjcC,FedEx,in_transit
689,1660,"2024-12-07 13:37:08",TRK-89076912-vZTs,FedEx,delivered
690,1662,"2024-11-12 00:07:01",TRK-52254189-fxEX,DHL,in_transit
691,1663,"2025-05-03 23:20:27",TRK-27298756-XXRO,USPS,delivered
692,1664,"2025-01-05 20:01:56",TRK-89686774-iijd,USPS,delivered
693,1672,"2024-05-14 16:48:27",TRK-65767176-pymk,DHL,delivered
694,1673,"2024-08-10 06:23:16",TRK-29186198-lqtb,FedEx,delivered
695,1674,"2024-08-05 12:39:05",TRK-27017988-EPJh,FedEx,delivered
696,1676,"2024-12-06 13:40:36",TRK-86928145-fdlN,DHL,in_transit
697,1677,"2025-04-24 04:02:12",TRK-68867941-gBeg,USPS,in_transit
